grain_ID;grain_R;grain volume;b/a;a;b;c
391,00;10,93;5462,742159;0,57;15,83145404;9,076128672;9,076128672
392,00;7,46;1741,489552;0,48;12,25717236;5,823994893;5,823994893
393,00;32,16;139376,2713;0,92;34,08368867;31,24473325;31,24473325
394,00;19,85;32747,76098;0,79;23,22002411;18,34911693;18,34911693
395,00;22,39;47020,21794;0,67;29,25423561;19,58861077;19,58861077
396,00;18,42;26197,33119;0,69;23,48801203;16,31778063;16,31778063
397,00;20,58;36531,1374;0,78;24,31842396;18,9373663;18,9373663
398,00;23,94;57447,68835;0,97;24,36757884;23,72388359;23,72388359
399,00;14,66;13192,26783;0,67;19,0657787;12,85251595;12,85251595
400,00;10,17;4407,464687;0,61;14,1140931;8,634230274;8,634230274
401,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
402,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
403,00;7,46;1741,489552;0,51;11,61688976;5,982341459;5,982341459
404,00;27,35;85696,99504;0,84;30,67166776;25,82675226;25,82675226
405,00;11,33;6088,683488;0,86;12,47817022;10,79299415;10,79299415
406,00;14,93;13931,91641;0,54;22,50927498;12,15571116;12,15571116
407,00;28,49;96866,60329;0,67;37,35009832;24,88266291;24,88266291
408,00;20,15;34247,51604;0,68;26,07364544;17,70799361;17,70799361
409,00;15,19;14684,8938;0,39;28,41373108;11,10777228;11,10777228
410,00;17,84;23788,32154;0,53;27,26755768;14,43159974;14,43159974
411,00;10,27;4535,212397;0,60;14,36318189;8,682187904;8,682187904
412,00;47,54;450040,2147;0,43;83,21034618;35,93293506;35,93293506
413,00;14,25;12108,3254;0,66;18,78088093;12,40622798;12,40622798
414,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
415,00;12,62;8410,44174;0,82;14,4493593;11,78801836;11,78801836
416,00;18,61;26977,87256;0,60;26,22410362;15,67145134;15,67145134
417,00;12,94;9075,990192;0,41;23,49217445;9,603755517;9,603755517
418,00;36,21;198843,7515;0,60;50,9561773;30,52201837;30,52201837
419,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
420,00;27,20;84333,13322;0,62;37,54654124;23,15633614;23,15633614
421,00;13,23;9703,040283;0,40;24,49109319;9,725356433;9,725356433
422,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
423,00;5,37;647,998842;0,47;8,936577451;4,160611819;4,160611819
424,00;11,97;7180,961044;0,85;13,36313985;11,32642162;11,32642162
425,00;24,91;64776,23734;0,60;35,11034001;20,98679095;20,98679095
426,00;18,12;24912,06582;0,76;21,78246782;16,52368953;16,52368953
427,00;30,38;117479,1504;0,85;33,92016958;28,75458384;28,75458384
428,00;18,06;24685,93596;0,59;25,74389007;15,13015608;15,13015608
429,00;31,29;128271,886;0,71;39,43228008;27,86733835;27,86733835
430,00;25,70;71103,49552;0,79;30,16889976;23,72036869;23,72036869
431,00;7,46;1741,489552;0,69;9,577290045;6,588625336;6,588625336
432,00;17,95;24235,74354;0,46;30,17028615;13,84822639;13,84822639
433,00;20,05;33745,11251;0,74;24,53206408;18,12149779;18,12149779
434,00;29,85;111455,3314;0,77;35,51880337;27,37013604;27,37013604
435,00;5,64;752,2527779;1,00;5,641895835;5,641895835;5,641895835
436,00;9,77;3908,820095;0,56;14,30116521;8,077794949;8,077794949
437,00;18,01;24460,4945;0,58;25,90062965;15,01527016;15,01527016
438,00;14,38;12466,19268;0,85;16,04092304;13,62096683;13,62096683
439,00;6,91;1381,976598;0,82;7,897781444;6,46328764;6,46328764
440,00;36,02;195683,9562;0,83;40,7301775;33,86687727;33,86687727
441,00;17,39;22026,68842;0,76;20,79466569;15,90209444;15,90209444
442,00;20,15;34247,51604;0,77;24,08126753;18,42597862;18,42597862
443,00;21,67;42613,95378;0,69;27,63487002;19,18681542;19,18681542
444,00;8,46;2538,853126;0,73;10,42648359;7,624397883;7,624397883
445,00;29,45;107007,338;0,50;46,88705899;23,34188792;23,34188792
446,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
447,00;14,10;11753,94966;0,59;20,08270205;11,82051875;11,82051875
448,00;27,64;88446,50229;0,86;30,55128295;26,28943791;26,28943791
449,00;13,23;9703,040283;0,96;13,57051256;13,06506236;13,06506236
450,00;31,29;128271,886;0,73;38,46493923;28,21557533;28,21557533
451,00;7,46;1741,489552;0,51;11,76241569;5,945219181;5,945219181
452,00;6,91;1381,976598;0,70;8,795219067;6,124670219;6,124670219
453,00;26,31;76304,94652;0,63;35,90195257;22,52542569;22,52542569
454,00;46,22;413704,5034;0,59;65,98801778;38,68728726;38,68728726
455,00;24,91;64776,23734;0,71;31,25909841;22,2420765;22,2420765
456,00;27,50;87068,13082;0,80;31,87781711;25,53530318;25,53530318
457,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
458,00;26,24;75648,09126;0,73;32,35537915;23,62552325;23,62552325
459,00;14,10;11753,94966;0,60;19,83178099;11,89506309;11,89506309
460,00;18,92;28385,24089;0,77;22,49980111;17,35452166;17,35452166
461,00;30,45;118239,5318;0,58;43,97106771;25,33690368;25,33690368
462,00;17,62;22901,85833;0,98;17,84296028;17,50481813;17,50481813
463,00;20,92;38354,63441;0,85;23,31277471;19,81835647;19,81835647
464,00;19,18;29576,13491;0,97;19,59626723;18,98190205;18,98190205
465,00;17,16;21162,95941;0,80;19,97119109;15,90530169;15,90530169
466,00;10,27;4531,434493;0,47;16,9694916;7,984342031;7,984342031
467,00;8,46;2538,853126;0,73;10,42648359;7,624397883;7,624397883
468,00;43,24;338747,1163;0,47;71,84495015;33,5502202;33,5502202
469,00;16,51;18847,97413;0,47;27,17919752;12,86677537;12,86677537
470,00;12,13;7482,236052;0,66;15,92815225;10,58982294;10,58982294
471,00;22,39;47020,21794;0,68;28,84036425;19,72866251;19,72866251
472,00;17,22;21377,81078;0,76;20,64824909;15,72156206;15,72156206
473,00;9,36;3430,542792;0,62;12,90719762;7,965648458;7,965648458
474,00;54,63;682842,7691;0,66;71,96756967;47,59349897;47,59349897
475,00;13,53;10372,07306;0,77;16,12199244;12,39307627;12,39307627
476,00;19,13;29336,65277;0,59;27,21909469;16,04073032;16,04073032
477,00;16,93;20310,82502;0,63;23,11748655;14,48268787;14,48268787
478,00;30,51;119001,5467;0,65;40,72874752;26,41079479;26,41079479
479,00;11,72;6736,859063;0,45;19,80718778;9,011000563;9,011000563
480,00;31,29;128271,886;0,87;34,20124584;29,92267891;29,92267891
481,00;11,28;6018,022223;0,62;15,54516235;9,613575865;9,613575865
482,00;7,98;2127,692162;0,43;14,0414371;6,014566247;6,014566247
483,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
484,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
485,00;19,03;28859,63993;0,71;23,9329194;16,96693165;16,96693165
486,00;47,46;447665,3356;0,61;65,78201888;40,30684726;40,30684726
487,00;16,45;18641,9865;0,74;20,12228876;14,87178511;14,87178511
488,00;4,46;371,6925241;0,56;6,581443005;3,671867879;3,671867879
489,00;52,11;592765,3422;0,43;91,92100716;39,23645029;39,23645029
490,00;15,45;15450,96808;0,78;18,16662001;14,24939669;14,24939669
491,00;29,82;111082,3634;0,64;40,31087037;25,64880662;25,64880662
492,00;27,35;85696,99504;0,69;34,93642255;24,19910346;24,19910346
493,00;11,09;5710,2601;0,45;18,85747905;8,502405696;8,502405696
494,00;11,97;7180,961044;0,33;24,86789336;8,302855555;8,302855555
495,00;25,15;66653,7374;0,80;29,28785901;23,30902651;23,30902651
496,00;20,00;33494,84039;0,77;23,89893828;18,29175382;18,29175382
497,00;20,59;36538,71174;0,80;23,98678478;19,06980674;19,06980674
498,00;49,43;505802,9716;0,75;59,67181981;44,98438032;44,98438032
499,00;18,50;26514,07599;0,59;26,40080172;15,48407927;15,48407927
500,00;36,02;195683,9562;0,48;58,35908745;28,29300388;28,29300388
501,00;28,77;99729,54147;0,47;47,60402363;22,36380905;22,36380905
502,00;42,15;313661,3552;0,44;72,42339918;32,15486943;32,15486943
503,00;24,83;64154,38808;0,85;27,61799304;23,54901904;23,54901904
504,00;29,45;107007,338;0,73;36,46196411;26,46929937;26,46929937
505,00;28,87;100810,2892;0,50;45,54860959;22,98637903;22,98637903
506,00;40,16;271382,1118;0,75;48,68956687;36,4777757;36,4777757
507,00;23,60;55070,73508;0,79;27,66066083;21,80142375;21,80142375
508,00;6,91;1381,976598;0,46;11,62590435;5,327122294;5,327122294
509,00;29,62;108853,3278;0,79;34,6195679;27,39780241;27,39780241
510,00;29,59;108483,2883;0,71;37,25559348;26,36582546;26,36582546
511,00;8,56;2626,99099;0,67;11,1435266;7,501941273;7,501941273
512,00;47,66;453370,8713;0,43;83,90912223;35,9151689;35,9151689
513,00;13,82;11055,81279;0,29;31,24216001;9,191375462;9,191375462
514,00;20,15;34247,51604;0,58;29,08730703;16,76557592;16,76557592
515,00;33,56;158273,5972;0,68;43,41035283;29,50280263;29,50280263
516,00;13,23;9703,040283;0,58;18,96348163;11,05224681;11,05224681
517,00;35,51;187562,684;0,75;42,92787631;32,29677907;32,29677907
518,00;47,19;440270,8917;0,47;77,5702053;36,81020292;36,81020292
519,00;9,36;3430,542792;0,54;14,17275292;7,601687425;7,601687425
520,00;6,91;1381,976598;0,46;11,62590435;5,327122294;5,327122294
521,00;13,82;11055,81279;0,66;18,25698598;12,02365461;12,02365461
522,00;7,98;2127,692162;0,84;8,951631927;7,53284418;7,53284418
523,00;25,70;71103,49552;0,98;26,01238456;25,54530476;25,54530476
524,00;25,23;67283,53392;0,64;33,94335929;21,75367729;21,75367729
525,00;13,57;10456,74278;0,85;15,14215087;12,83985512;12,83985512
526,00;26,76;80285,58521;0,93;28,17974817;26,0799005;26,0799005
527,00;30,02;113326,4095;0,58;42,99253812;25,08561297;25,08561297
528,00;23,43;53894,87257;0,50;37,34850875;18,56063315;18,56063315
529,00;34,66;174477,4214;0,83;39,15476415;32,61617332;32,61617332
530,00;6,69;1253,23154;0,70;8,494902493;5,934609593;5,934609593
531,00;13,30;9864,006104;0,55;19,89790174;10,87874309;10,87874309
532,00;12,30;7787,610372;0,60;17,30969376;10,3636589;10,3636589
533,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
534,00;18,50;26514,07599;0,72;23,1241937;16,54476658;16,54476658
535,00;14,66;13192,26783;0,40;26,90999728;10,81828948;10,81828948
536,00;25,39;68549,0344;0,94;26,46409044;24,86725685;24,86725685
537,00;48,74;484942,5775;0,83;55,05570154;45,85637319;45,85637319
538,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
539,00;13,82;11055,81279;0,41;24,87187399;10,30141252;10,30141252
540,00;6,91;1381,976598;0,70;8,795219067;6,124670219;6,124670219
541,00;21,48;41535,15192;0,60;30,22071951;18,11386793;18,11386793
542,00;18,92;28385,24089;0,41;34,33626933;14,04835373;14,04835373
543,00;15,96;17021,53731;0,91;16,96324377;15,47749364;15,47749364
544,00;21,67;42613,95378;0,81;24,9732147;20,18340269;20,18340269
545,00;7,98;2127,692162;0,85;8,890645247;7,558636347;7,558636347
546,00;14,38;12466,19268;0,68;18,54564613;12,66781256;12,66781256
547,00;8,92;2973,540194;0,61;12,4341809;7,555861895;7,555861895
548,00;44,56;370578,0044;0,42;79,25411114;33,41062614;33,41062614
549,00;21,71;42885,0919;0,92;23,03764081;21,08093487;21,08093487
550,00;30,51;119001,5467;0,69;39,10080176;26,9549895;26,9549895
551,00;18,14;24987,59504;0,64;24,38685696;15,64011742;15,64011742
552,00;15,45;15450,96808;0,55;22,97132572;12,67186429;12,67186429
553,00;20,73;37313,36815;0,83;23,53166682;19,45635925;19,45635925
554,00;30,25;115963,3022;0,62;41,50112583;25,82771843;25,82771843
555,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
556,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
557,00;18,71;27444,34232;0,78;21,99970375;17,25733354;17,25733354
558,00;8,92;2973,540194;0,55;13,33400047;7,29646274;7,29646274
559,00;23,47;54188,04467;0,63;32,02611247;20,09811483;20,09811483
560,00;22,03;44799,02537;0,70;27,84046982;19,59980264;19,59980264
561,00;37,85;227081,927;0,73;46,51073747;34,14053858;34,14053858
562,00;7,98;2127,692162;0,70;10,1227841;7,083699101;7,083699101
563,00;13,53;10372,07306;0,76;16,22937607;12,35200808;12,35200808
564,00;17,62;22901,85833;0,73;21,78750578;15,84117164;15,84117164
565,00;15,96;17021,53731;0,77;18,95687885;14,64103128;14,64103128
566,00;28,10;92975,7278;0,72;34,86173313;25,23283232;25,23283232
567,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
568,00;27,50;87068,13082;0,79;32,22374366;25,39787076;25,39787076
569,00;21,85;43701,93721;0,90;23,36791019;21,12983483;21,12983483
570,00;10,65;5058,201304;0,60;14,91958004;8,996538662;8,996538662
571,00;8,22;2330,248311;0,82;9,369249945;7,705563147;7,705563147
572,00;18,50;26514,07599;0,81;21,28705485;17,24392614;17,24392614
573,00;4,89;488,6025119;0,39;9,131582813;3,574049079;3,574049079
574,00;25,70;71103,49552;0,98;26,08469301;25,50987357;25,50987357
575,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
576,00;22,03;44799,02537;0,93;23,04766707;21,54152733;21,54152733
577,00;32,87;148724,8607;0,72;40,93392674;29,45138864;29,45138864
578,00;36,54;204299,6424;0,31;79,31320353;24,79800554;24,79800554
579,00;11,37;6155,435272;0,56;16,67470453;9,387630908;9,387630908
580,00;22,39;47020,21794;0,67;29,21522464;19,6016847;19,6016847
581,00;6,91;1381,976598;0,53;10,61510576;5,574987231;5,574987231
582,00;31,54;131413,1522;0,42;56,43862665;23,57691041;23,57691041
583,00;51,17;561135,3905;0,50;81,27245057;40,59923478;40,59923478
584,00;21,99;44523,90392;0,61;30,57831863;18,64427555;18,64427555
585,00;23,94;57447,68835;0,82;27,33309177;22,39997814;22,39997814
586,00;27,20;84333,13322;0,55;40,55949451;22,27965935;22,27965935
587,00;12,62;8410,44174;0,43;22,15023887;9,520853699;9,520853699
588,00;12,62;8410,44174;0,66;16,59088212;11,00095428;11,00095428
589,00;20,34;35259,71755;0,70;25,90879506;18,02484347;18,02484347
590,00;37,85;227081,927;0,85;42,04319257;35,90865491;35,90865491
591,00;38,58;240456,3348;0,56;56,63135866;31,83796612;31,83796612
592,00;16,21;17825,62325;0,76;19,4381358;14,79621901;14,79621901
593,00;20,24;34752,38834;0,67;26,47035271;17,70386787;17,70386787
594,00;10,17;4407,464687;0,48;16,53981034;7,97599464;7,97599464
595,00;18,92;28385,24089;0,53;28,77557948;15,34581465;15,34581465
596,00;13,23;9703,040283;0,88;14,3815332;12,69132654;12,69132654
597,00;30,51;119001,5467;0,89;32,90462123;29,3835017;29,3835017
598,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
599,00;14,38;12466,19268;0,68;18,55023668;12,66624504;12,66624504
600,00;26,31;76304,94652;0,80;30,5430758;24,42168676;24,42168676
601,00;23,26;52727,50025;0,73;28,64919345;20,96129386;20,96129386
602,00;12,30;7787,610372;0,63;16,72463191;10,54337173;10,54337173
603,00;20,15;34247,51604;0,77;23,8981768;18,49642728;18,49642728
604,00;17,16;21162,95941;0,82;19,51757511;16,08907089;16,08907089
605,00;22,30;46461,56551;0,65;29,65253248;19,34067913;19,34067913
606,00;20,34;35259,71755;0,75;24,63149084;18,48628995;18,48628995
607,00;21,85;43701,93721;0,69;28,06076629;19,28218638;19,28218638
608,00;9,03;3085,741997;0,78;10,65141144;8,316333952;8,316333952
609,00;14,01;11512,78291;0,52;21,60545768;11,27883174;11,27883174
610,00;18,50;26514,07599;0,73;22,71391409;16,69352125;16,69352125
611,00;32,90;149135,8919;0,85;36,62283455;31,17961912;31,17961912
612,00;17,39;22026,68842;0,71;21,78981414;15,53472382;15,53472382
613,00;7,98;2127,692162;0,54;11,96816776;6,514727554;6,514727554
614,00;17,84;23788,32154;0,88;19,40500046;17,10727224;17,10727224
615,00;37,32;217686,194;0,83;42,09466555;35,13642786;35,13642786
616,00;27,20;84333,13322;0,76;32,67369501;24,8230812;24,8230812
617,00;21,48;41535,15192;0,57;31,42107875;17,76450258;17,76450258
618,00;29,62;108853,3278;0,72;36,72238904;26,60180386;26,60180386
619,00;11,97;7180,961044;0,61;16,56092481;10,17430349;10,17430349
620,00;12,93;9049,045146;0,50;20,51530445;10,26167107;10,26167107
621,00;19,95;33245,19003;0,66;26,41450208;17,33400394;17,33400394
622,00;4,89;488,6025119;0,74;5,957798479;4,424769363;4,424769363
623,00;38,52;239492,5827;0,77;46,01402016;35,24979859;35,24979859
624,00;23,94;57447,68835;0,71;30,11763128;21,33936875;21,33936875
625,00;22,57;48144,17778;0,69;28,94416147;19,92723747;19,92723747
626,00;28,39;95800,18792;0,69;36,38690187;25,07069284;25,07069284
627,00;30,05;113701,8695;0,83;34,00111813;28,254843;28,254843
628,00;11,28;6018,022223;0,84;12,68085307;10,64408548;10,64408548
629,00;13,53;10372,07306;0,56;19,8791762;11,16064483;11,16064483
630,00;10,93;5462,742159;0,58;15,68465088;9,118504534;9,118504534
631,00;36,13;197487,4878;0,60;50,61755572;30,51932354;30,51932354
632,00;24,27;59857,88849;0,78;28,60990769;22,3490035;22,3490035
633,00;25,74;71424,98807;0,46;43,00862174;19,91145611;19,91145611
634,00;16,57;19054,71493;0,58;23,87820333;13,80244738;13,80244738
635,00;20,92;38354,63441;0,68;27,0051744;18,41370266;18,41370266
636,00;12,30;7787,610372;0,50;19,61786418;9,734910005;9,734910005
637,00;22,92;50418,47628;0,74;28,08450005;20,70223361;20,70223361
638,00;15,19;14684,8938;0,38;28,72148381;11,04810172;11,04810172
639,00;22,57;48144,17778;0,76;27,13489514;20,58085953;20,58085953
640,00;12,30;7787,610372;0,71;15,38658812;10,99225105;10,99225105
641,00;23,30;53018,54398;0,86;25,69272093;22,19548012;22,19548012
642,00;11,97;7180,961044;0,56;17,57249522;9,877118489;9,877118489
643,00;21,11;39405,4103;0,87;23,18141864;20,14483049;20,14483049
644,00;9,77;3908,820095;0,48;16,03203106;7,629292465;7,629292465
645,00;25,07;66025,91827;0,65;33,45471819;21,7062216;21,7062216
646,00;7,46;1741,489552;0,99;7,503724032;7,443508785;7,443508785
647,00;25,23;67283,53392;0,56;37,03756231;20,82518627;20,82518627
648,00;20,92;38354,63441;0,80;24,31354322;19,40619953;19,40619953
649,00;52,77;615379,7208;0,43;92,87799483;39,7713992;39,7713992
650,00;34,66;174477,4214;0,73;42,59629383;31,27082977;31,27082977
651,00;15,45;15450,96808;0,51;24,21496152;12,34217362;12,34217362
652,00;28,77;99729,54147;0,80;33,29679044;26,74030891;26,74030891
653,00;16,21;17825,62325;0,81;18,61252881;15,12082077;15,12082077
654,00;21,48;41535,15192;0,73;26,54941906;19,32573792;19,32573792
655,00;15,45;15450,96808;0,61;21,45951362;13,11063135;13,11063135
656,00;11,97;7180,961044;0,81;13,78614887;11,15129998;11,15129998
657,00;45,75;401058,233;0,77;54,40339579;41,95139521;41,95139521
658,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
659,00;19,34;30298,46316;0,67;25,28921869;16,91212926;16,91212926
660,00;42,27;316299,3732;0,41;76,25774221;31,467547;31,467547
661,00;44,42;367241,1464;0,70;56,17791564;39,50468032;39,50468032
662,00;14,66;13192,26783;0,68;19,04827166;12,85842089;12,85842089
663,00;16,21;17825,62325;0,93;16,95770138;15,84143667;15,84143667
664,00;59,74;893135,7725;0,53;90,98129462;48,4103677;48,4103677
665,00;14,99;14118,92046;0,58;21,6779918;12,46943907;12,46943907
666,00;6,31;1051,305217;0,64;8,449774004;5,450013254;5,450013254
667,00;27,93;91224,80147;0,81;32,0399587;26,07150999;26,07150999
668,00;26,16;74993,13168;0,67;34,24610941;22,86445323;22,86445323
669,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
670,00;8,92;2973,540194;0,76;10,71044339;8,141208491;8,141208491
671,00;15,96;17021,53731;0,54;23,93158415;13,03074848;13,03074848
672,00;10,17;4407,464687;0,61;14,21027487;8,604960413;8,604960413
673,00;10,56;4925,676281;0,77;12,52560972;9,689228338;9,689228338
674,00;15,26;14875,19332;0,25;38,1332387;9,650174323;9,650174323
675,00;14,99;14118,92046;0,90;16,07989017;14,47821102;14,47821102
676,00;17,49;22418,88716;0,83;19,7309095;16,46983198;16,46983198
677,00;5,09;550,9330862;0,71;6,395903681;4,534758518;4,534758518
678,00;20,92;38354,63441;0,82;23,83325183;19,60076258;19,60076258
679,00;24,10;58648,66127;0,72;29,95835864;21,61850906;21,61850906
680,00;18,06;24685,93596;0,75;21,86657536;16,41686053;16,41686053
681,00;28,10;92975,7278;0,72;34,93921122;25,20483975;25,20483975
682,00;30,38;117479,1504;0,94;31,65795209;29,76423228;29,76423228
683,00;17,84;23788,32154;0,68;23,03455613;15,70173601;15,70173601
684,00;15,45;15450,96808;0,99;15,52258454;15,41528385;15,41528385
685,00;51,52;572687,3241;0,70;65,2423725;45,77724034;45,77724034
686,00;23,43;53894,87257;0,69;29,98160345;20,71581349;20,71581349
687,00;23,18;52147,01726;0,79;27,02027512;21,46473584;21,46473584
688,00;3,99;265,9615203;0,55;5,920832418;3,274716546;3,274716546
689,00;14,10;11753,94966;0,48;22,96991211;11,05268879;11,05268879
690,00;20,73;37313,36815;0,66;27,31982562;18,0571398;18,0571398
691,00;8,46;2538,853126;0,64;11,4113027;7,287974948;7,287974948
