a,b,c
9.653290181,5.846128526,5.846128526
38.80204908,23.32752677,23.32752677
16.96324377,15.47749364,15.47749364
19.64213348,11.59195547,11.59195547
17.78666412,12.18158448,12.18158448
34.06660902,25.28411202,25.28411202
34.52797497,25.11461961,25.11461961
19.85350941,16.75412614,16.75412614
37.87142326,28.56575416,28.56575416
28.05507443,23.02486453,23.02486453
8.795219067,6.124670219,6.124670219
23.20582447,18.77032243,18.77032243
27.98407052,10.60864659,10.60864659
19.52586641,16.08565456,16.08565456
14.85416472,9.834640091,9.834640091
19.26192992,14.52463363,14.52463363
5.957798479,4.424769363,4.424769363
26.24589075,15.52970783,15.52970783
31.37066728,20.69066672,20.69066672
18.78888014,11.85224405,11.85224405
30.45737936,20.32956192,20.32956192
11.97054045,6.66616692,6.66616692
23.10909274,21.77684307,21.77684307
15.5619011,13.42815307,13.42815307
33.66023579,27.35910219,27.35910219
21.70841477,15.10073878,15.10073878
31.73976498,11.04872131,11.04872131
13.90575692,9.68419955,9.68419955
32.07524946,27.04802126,27.04802126
25.71652943,11.6757536,11.6757536
24.43671797,19.9481572,19.9481572
5.957798479,4.424769363,4.424769363
13.98773643,10.25318765,10.25318765
26.13462559,21.70403908,21.70403908
15.77178373,10.42573241,10.42573241
9.403707371,6.649156867,6.649156867
27.35074685,21.45308195,21.45308195
30.89409553,24.95975209,24.95975209
17.73449151,12.19948965,12.19948965
18.77970385,15.0533683,15.0533683
25.45558838,15.49308844,15.49308844
27.19500099,11.37480082,11.37480082
17.15423491,8.734661243,8.734661243
63.30994736,39.19327733,39.19327733
42.74581456,28.10090374,28.10090374
12.82842693,6.873655812,6.873655812
31.95486047,16.69627,16.69627
35.69065857,20.61500123,20.61500123
11.53032141,8.427842466,8.427842466
42.34697374,32.75453204,32.75453204
17.86701156,10.60081217,10.60081217
10.1227841,7.083699101,7.083699101
7.27446478,4.968634752,4.968634752
14.59762961,8.975268685,8.975268685
29.22733176,23.88132432,23.88132432
31.61440362,26.44700523,26.44700523
15.9790493,10.78654437,10.78654437
41.03362724,34.43766969,34.43766969
38.731133,33.2815115,33.2815115
26.65066557,22.44824191,22.44824191
16.23843428,10.78740512,10.78740512
77.60461574,29.08720301,29.08720301
21.68982914,15.26215393,15.26215393
39.76752059,31.39455606,31.39455606
54.63932499,34.85301511,34.85301511
20.31621978,19.31868026,19.31868026
36.51650662,28.24933384,28.24933384
23.53375687,16.96900417,16.96900417
17.00897887,11.68656298,11.68656298
7.503724032,7.443508785,7.443508785
10.77221396,9.883201059,9.883201059
14.69185017,11.2491461,11.2491461
10.43792127,9.353644128,9.353644128
22.55613837,18.54662551,18.54662551
23.15632205,11.09056951,11.09056951
47.7275719,30.12705674,30.12705674
23.33744572,14.71354204,14.71354204
39.59601862,23.81040827,23.81040827
19.0783491,9.47930692,9.47930692
30.04413822,21.14250724,21.14250724
12.90650055,10.05209986,10.05209986
22.62771466,15.24438656,15.24438656
37.66108659,23.5856966,23.5856966
16.96342573,9.631025044,9.631025044
35.81536133,26.15395261,26.15395261
24.58241351,20.34320384,20.34320384
10.78201436,6.0951326,6.0951326
19.9655542,19.03379163,19.03379163
51.73522475,41.6939281,41.6939281
13.29903091,10.39375777,10.39375777
51.25191982,39.56409606,39.56409606
28.24291805,15.45756799,15.45756799
19.62491849,15.96363094,15.96363094
21.54870493,17.43699014,17.43699014
38.01782666,21.88962887,21.88962887
20.45137277,14.09593387,14.09593387
22.54804425,14.35784287,14.35784287
7.453065063,6.653322629,6.653322629
19.00732986,16.30359352,16.30359352
7.872746411,4.998286755,4.998286755
21.38576578,8.672054992,8.672054992
23.91685956,12.72804775,12.72804775
25.16653474,20.10573252,20.10573252
7.933008333,5.30526949,5.30526949
36.53381866,27.88588705,27.88588705
12.51762838,3.787708672,3.787708672
65.71129041,42.71014197,42.71014197
48.65837121,28.74801306,28.74801306
32.54596571,28.97494759,28.97494759
19.58438006,17.02874653,17.02874653
40.59271599,25.81649057,25.81649057
7.897781444,6.46328764,6.46328764
51.79917019,33.58985405,33.58985405
21.10058285,15.39530807,15.39530807
31.15163004,26.0348835,26.0348835
44.01973732,25.64824429,25.64824429
5.920832418,3.274716546,3.274716546
12.77114643,9.076850321,9.076850321
8.147692167,4.913228851,4.913228851
74.98830868,40.12819307,40.12819307
36.48012379,27.72732304,27.72732304
14.12672107,10.08467493,10.08467493
18.88433539,14.06068671,14.06068671
26.92195818,10.5140319,10.5140319
14.09504875,9.858437435,9.858437435
62.99923192,38.53894287,38.53894287
33.61918293,24.07576353,24.07576353
38.81228105,26.53301831,26.53301831
5.920832418,3.274716546,3.274716546
11.61688976,5.982341459,5.982341459
33.03898391,25.8705497,25.8705497
28.66961236,26.28588249,26.28588249
24.33075778,10.73914709,10.73914709
21.0636647,18.53100738,18.53100738
17.72058905,15.23178546,15.23178546
8.579851754,4.57506958,4.57506958
38.34676073,27.2187174,27.2187174
22.79754426,20.31372592,20.31372592
19.38019787,12.03285006,12.03285006
34.81407954,20.41378522,20.41378522
29.0992545,22.38451135,22.38451135
18.86062411,16.36687875,16.36687875
17.78202325,15.55513024,15.55513024
13.22155545,6.198246115,6.198246115
10.82765769,9.999706476,9.999706476
23.56904912,17.79723354,17.79723354
9.791369376,6.862254683,6.862254683
16.14041274,9.982219335,9.982219335
31.56641318,23.81517745,23.81517745
8.579851754,4.57506958,4.57506958
24.74693019,13.70512399,13.70512399
25.88341981,17.24760644,17.24760644
22.93923918,16.90022959,16.90022959
18.18325653,12.0480067,12.0480067
12.20604776,11.85112144,11.85112144
28.24130782,17.01483853,17.01483853
27.01647249,22.29574774,22.29574774
53.81105108,32.7598439,32.7598439
16.49481274,8.891752214,8.891752214
41.94632623,22.43618755,22.43618755
25.68979635,13.16198705,13.16198705
21.86630887,16.49198106,16.49198106
36.93386229,22.78044069,22.78044069
24.08613973,18.15250247,18.15250247
18.80263521,15.38482036,15.38482036
54.10579609,25.36876381,25.36876381
5.920832418,3.274716546,3.274716546
9.131582813,3.574049079,3.574049079
18.2836434,8.445583797,8.445583797
12.33613768,8.147934177,8.147934177
39.34989141,25.21605721,25.21605721
76.30632913,36.42791433,36.42791433
14.59762961,8.975268685,8.975268685
73.12724174,45.64780253,45.64780253
12.13150122,11.38864407,11.38864407
35.24889357,29.83337362,29.83337362
12.5400212,10.95358858,10.95358858
28.44226145,23.76446437,23.76446437
5.920832418,3.274716546,3.274716546
22.80710619,12.87604213,12.87604213
23.55434754,15.81775902,15.81775902
17.90888471,15.06332393,15.06332393
18.56699931,12.29353403,12.29353403
8.449774004,5.450013254,5.450013254
22.03187373,16.35515926,16.35515926
12.54175711,12.17527025,12.17527025
10.89645183,7.613009117,7.613009117
57.1594934,35.36289391,35.36289391
9.577290045,6.588625336,6.588625336
32.6137432,26.23567718,26.23567718
14.82141629,14.3741494,14.3741494
7.27446478,4.968634752,4.968634752
26.57948946,23.18692058,23.18692058
11.42719537,8.46578607,8.46578607
18.38686323,15.55779222,15.55779222
27.01457966,22.76594277,22.76594277
33.83090331,23.60360347,23.60360347
28.77086897,17.83972394,17.83972394
76.4514056,40.80564103,40.80564103
36.57813587,25.69648922,25.69648922
10.53452237,7.585200398,7.585200398
24.91332325,19.7564263,19.7564263
31.0401051,18.1038115,18.1038115
130.3468585,49.83776796,49.83776796
15.98683559,10.78391729,10.78391729
88.31418354,41.66815283,41.66815283
24.29570467,19.2674728,19.2674728
33.69890267,17.82853501,17.82853501
15.94811342,12.46045271,12.46045271
25.3983196,18.00779394,18.00779394
27.74795233,14.30612863,14.30612863
5.920832418,3.274716546,3.274716546
16.11078143,13.59140363,13.59140363
24.908602,22.6040289,22.6040289
48.9224349,38.82690519,38.82690519
9.013960551,6.791384287,6.791384287
66.47593872,46.56894523,46.56894523
60.37305228,31.20586578,31.20586578
29.02029484,27.60375014,27.60375014
5.957798479,4.424769363,4.424769363
15.32347877,9.225339574,9.225339574
5.920832418,3.274716546,3.274716546
21.83511033,10.47494606,10.47494606
10.78527034,7.806741305,7.806741305
12.25703093,8.72541105,8.72541105
21.59317694,18.88345206,18.88345206
33.13697226,20.55551371,20.55551371
31.29873022,20.27524266,20.27524266
33.27306629,23.59979299,23.59979299
25.1819418,16.94811443,16.94811443
19.93628124,19.10472334,19.10472334
25.5273295,15.74676157,15.74676157
44.89146715,24.3458095,24.3458095
24.33016129,21.60729504,21.60729504
11.66287766,11.61519307,11.61519307
9.653290181,5.846128526,5.846128526
12.61057858,9.656530624,9.656530624
24.49525735,15.79387028,15.79387028
5.641895835,5.641895835,5.641895835
31.7916504,20.76994934,20.76994934
9.577290045,6.588625336,6.588625336
29.21033718,8.905151811,8.905151811
37.24070413,36.39139372,36.39139372
25.54337167,21.7075816,21.7075816
44.28977373,24.66434001,24.66434001
45.1985617,28.52931831,28.52931831
68.69499467,55.31598272,55.31598272
22.13545882,19.50072894,19.50072894
20.22385865,18.30501027,18.30501027
115.3250622,50.89124477,50.89124477
36.26016126,26.90729069,26.90729069
12.06749385,6.487861186,6.487861186
31.4745877,21.30768986,21.30768986
43.08373499,17.07402201,17.07402201
17.90822201,12.32937126,12.32937126
23.84502497,20.65535768,20.65535768
27.37842363,17.28088638,17.28088638
17.50547134,8.738926373,8.738926373
29.97331087,24.22643089,24.22643089
37.55451062,29.93032295,29.93032295
13.98271974,8.674696506,8.674696506
52.97812314,35.072573,35.072573
9.596343644,5.114076373,5.114076373
40.77316074,15.59467784,15.59467784
17.06402418,14.79435063,14.79435063
32.65683706,23.2097112,23.2097112
12.61057858,9.656530624,9.656530624
27.72774974,14.31133944,14.31133944
36.53995653,26.16766294,26.16766294
19.88926841,15.28742119,15.28742119
24.85179635,17.06031723,17.06031723
34.31541209,21.53393209,21.53393209
23.28096044,20.7025074,20.7025074
12.098084,8.782542067,8.782542067
37.24954736,22.3045829,22.3045829
24.42316028,14.67335314,14.67335314
5.957798479,4.424769363,4.424769363
27.33023437,21.46113115,21.46113115
25.72683365,22.84773718,22.84773718
19.95100766,13.25588363,13.25588363
31.04219035,19.91464299,19.91464299
5.641895835,5.641895835,5.641895835
68.61402681,32.50683816,32.50683816
16.45513365,11.45793531,11.45793531
30.43548856,18.74562131,18.74562131
42.92445411,22.86863336,22.86863336
90.78179782,50.0755132,50.0755132
35.6913981,31.23484971,31.23484971
29.59670147,12.53204598,12.53204598
21.30898904,16.93355516,16.93355516
13.06396673,10.11596812,10.11596812
41.58939855,23.71033309,23.71033309
19.80169741,15.40319215,15.40319215
14.13614981,10.08131116,10.08131116
5.957798479,4.424769363,4.424769363
7.503724032,7.443508785,7.443508785
22.92614921,19.71162211,19.71162211
10.664157,9.132105947,9.132105947
23.26564393,13.52447821,13.52447821
5.920832418,3.274716546,3.274716546
13.82480635,10.19419791,10.19419791
18.32498657,14.54092519,14.54092519
19.3605011,15.4947773,15.4947773
5.920832418,3.274716546,3.274716546
27.38729713,13.02773898,13.02773898
18.76017128,11.30084949,11.30084949
22.98672948,19.13623596,19.13623596
46.80141568,19.0015535,19.0015535
61.80855655,28.37298264,28.37298264
29.23838241,23.43869465,23.43869465
25.87812274,20.07888792,20.07888792
36.49399908,13.85320456,13.85320456
154.7582736,54.06416016,54.06416016
24.29133927,16.42314697,16.42314697
25.80859005,19.34713242,19.34713242
43.72391895,29.47469502,29.47469502
11.42719537,8.46578607,8.46578607
22.96323708,14.22745041,14.22745041
25.47718866,19.98277779,19.98277779
29.28168504,24.5108721,24.5108721
14.91385295,12.03544478,12.03544478
39.54824705,22.65362415,22.65362415
5.957798479,4.424769363,4.424769363
11.49576393,9.150098098,9.150098098
20.4696452,14.41859355,14.41859355
82.24693481,32.72314662,32.72314662
32.4793207,30.5650974,30.5650974
19.0652496,9.084646763,9.084646763
16.7835975,9.360307104,9.360307104
17.3064197,14.23270621,14.23270621
8.449774004,5.450013254,5.450013254
23.26962089,12.27429188,12.27429188
21.20581894,17.57739793,17.57739793
82.23618631,44.92312465,44.92312465
23.02505937,17.44056686,17.44056686
67.21815059,57.97304601,57.97304601
14.10242658,11.93213546,11.93213546
11.88436917,7.141450281,7.141450281
43.45661421,18.86407919,18.86407919
26.66332078,17.76797732,17.76797732
16.62256525,14.89650956,14.89650956
24.48541633,16.9124774,16.9124774
54.14495744,38.30719792,38.30719792
9.919921404,7.155763468,7.155763468
17.53701478,14.13882328,14.13882328
10.1227841,7.083699101,7.083699101
56.21286656,35.75975829,35.75975829
20.96562523,17.97827745,17.97827745
39.46810698,32.0011614,32.0011614
13.02306689,9.502371227,9.502371227
14.74646497,7.954897256,7.954897256
59.3042757,23.9596267,23.9596267
37.50427497,21.94392425,21.94392425
15.75222244,9.661881526,9.661881526
8.579851754,4.57506958,4.57506958
27.34885542,18.54658886,18.54658886
14.59762961,8.975268685,8.975268685
37.03352723,16.78450357,16.78450357
36.15951318,31.20553559,31.20553559
20.12304065,19.85972831,19.85972831
5.920832418,3.274716546,3.274716546
112.7228353,34.90468649,34.90468649
7.978845608,7.978845608,7.978845608
9.772050238,9.772050238,9.772050238
24.58980097,23.67791645,23.67791645
13.67524201,8.771676484,8.771676484
20.48065407,7.167673347,7.167673347
46.30424604,14.58633504,14.58633504
33.55362437,23.50092123,23.50092123
39.20464305,21.55575751,21.55575751
26.46628411,20.59451312,20.59451312
14.7470445,8.929684876,8.929684876
11.54589072,7.841134091,7.841134091
25.76796528,9.802761031,9.802761031
65.27024455,28.96966635,28.96966635
14.22374127,12.32395633,12.32395633
29.22717559,21.09540079,21.09540079
23.29381796,20.09616944,20.09616944
18.34534177,11.99466519,11.99466519
8.449774004,5.450013254,5.450013254
8.579851754,4.57506958,4.57506958
23.51350761,20.2693599,20.2693599
17.0826056,12.4300815,12.4300815
67.74810324,41.23436009,41.23436009
16.47691698,10.6223309,10.6223309
9.898740795,5.035355403,5.035355403
37.99750048,13.1312054,13.1312054
50.5445681,35.97310974,35.97310974
24.96406236,11.50051035,11.50051035
16.93712004,13.06405362,13.06405362
17.34770441,8.452741677,8.452741677
29.40467979,20.00181437,20.00181437
26.58281551,15.6323999,15.6323999
32.69056986,23.19773328,23.19773328
13.05635974,7.920016057,7.920016057
24.43531567,17.88700072,17.88700072
18.21713302,15.28403566,15.28403566
91.0472465,42.14449147,42.14449147
7.208335821,4.694199723,4.694199723
19.79036866,14.58055777,14.58055777
32.16491329,24.61401459,24.61401459
23.2860767,13.82463354,13.82463354
14.062958,7.631304379,7.631304379
11.5242311,7.25217883,7.25217883
72.04145928,31.01367611,31.01367611
37.34770818,19.31236104,19.31236104
11.42719537,8.46578607,8.46578607
19.1458572,18.49884875,18.49884875
14.18874067,7.597403461,7.597403461
18.64431583,11.14644525,11.14644525
16.16908081,11.96925024,11.96925024
94.28102647,36.18408168,36.18408168
5.957798479,4.424769363,4.424769363
33.28848606,22.37721163,22.37721163
10.17107236,10.17107236,10.17107236
5.957798479,4.424769363,4.424769363
18.89045894,13.26905123,13.26905123
18.57546805,13.38108232,13.38108232
45.62974256,33.96464854,33.96464854
51.67659551,35.31499767,35.31499767
14.42932287,9.148097283,9.148097283
34.56764629,27.74413661,27.74413661
21.3171127,16.93032828,16.93032828
17.25383514,13.51053675,13.51053675
12.64598247,10.15511296,10.15511296
5.920832418,3.274716546,3.274716546
18.42869387,17.22438718,17.22438718
22.72515358,15.80826407,15.80826407
73.6273426,37.99792403,37.99792403
20.358142,18.24453999,18.24453999
24.08613476,14.04042684,14.04042684
45.95332066,30.85159353,30.85159353
9.956416979,9.069546618,9.069546618
13.84342011,12.04324161,12.04324161
69.81292449,31.19778684,31.19778684
40.82312017,29.12396185,29.12396185
22.07920576,14.8193022,14.8193022
19.71107643,18.69588287,18.69588287
45.77570565,35.45702143,35.45702143
28.33338285,20.14087655,20.14087655
7.27446478,4.968634752,4.968634752
20.04011123,14.81998865,14.81998865
16.4654164,11.86105319,11.86105319
37.57952334,21.92194324,21.92194324
32.01217863,26.87726758,26.87726758
14.62237495,13.85283465,13.85283465
34.08086999,24.30521555,24.30521555
66.80706225,29.45999395,29.45999395
34.29001526,23.49443099,23.49443099
18.95414964,13.72287563,13.72287563
35.94943487,26.28962562,26.28962562
38.09634369,23.12753842,23.12753842
33.66056152,23.36350324,23.36350324
27.81777394,24.92532787,24.92532787
36.12111261,31.04850127,31.04850127
26.99367292,14.23180769,14.23180769
54.85841518,28.10086879,28.10086879
50.92659462,25.0059768,25.0059768
25.12301812,14.75214429,14.75214429
24.05121599,12.99830031,12.99830031
26.1299992,16.37160574,16.37160574
11.18521782,4.736939983,4.736939983
42.98187401,28.14364713,28.14364713
17.01658309,8.31289795,8.31289795
14.54881222,8.990313975,8.990313975
29.02584975,22.8595762,22.8595762
10.42648359,7.624397883,7.624397883
34.88077992,19.2581401,19.2581401
32.10988688,29.93537616,29.93537616
37.88410696,16.59500978,16.59500978
21.74999274,18.23628779,18.23628779
23.96705097,18.19754514,18.19754514
25.02959733,15.62437444,15.62437444
55.85470489,42.25586518,42.25586518
39.28999002,28.42690326,28.42690326
43.49130032,32.47213267,32.47213267
70.4147452,44.95274615,44.95274615
17.72769719,12.43798256,12.43798256
39.33604106,24.11257278,24.11257278
8.795219067,6.124670219,6.124670219
58.11775589,54.56892113,54.56892113
23.04989178,14.50390787,14.50390787
22.30673646,17.28401331,17.28401331
29.12222092,16.81708651,16.81708651
